Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Afghanistan,AFG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,8.8,9.51,10.39,11.46,12.43,13.49,14.81,15.99,17.44,18.84,20.68,22.33,24.08,26.17,27.99,30.1,32.44,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,22.2952690124512,28.0999622344971,33.9016036987305,42.4,45.5206832885742,42.7,43.2220189082037,69.1,68.9829406738281,89.5,71.5,97.7,97.7,98.7156219482422,97.7,..
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,57.8255675029869,57.8837729375364,58.0017155285973,57.8270992249487,57.8270992249487,57.8270992249487,57.8270992249487,58.0675795729559,58.0691112949177,58.0675795729559,58.0675795729559,58.0675795729559,58.0675795729559,58.0675795729559,58.0691112949177,58.0675795729559,58.0675795729559,58.0675795729559,58.0675795729559,58.0675795729559,58.0675795729559,58.0675795729559,58.0813650706124,..,..
Afghanistan,AFG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,110,110,110,110,110,102,161,96,114,132,711,1011,171,223,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,5.03313954860083,7.55967304919917,10.7670455667972,12.8790088017208,0.236604473774484,0.0369922318818034,0.0475230217083274,14.7990659661172,16.3591092152471,..,16.6945993604674,..,..
Afghanistan,AFG,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,0.00237097073842654,..,..,..,..,..,..,..,..,..,1.82134875942393,..,..
Afghanistan,AFG,Arable land (% of land area),AG.LND.ARBL.ZS,11.7130778421101,11.7712832766596,11.8815672579113,11.7222681738811,11.768219832736,11.768219832736,11.7605612229268,11.9045430873388,11.9719388536593,11.9550899120792,11.938240970499,11.938240970499,11.938240970499,11.9367092485372,11.9367092485372,11.9336458046135,11.9321140826517,11.9244554728426,11.903011365377,11.893821033606,11.8386790429801,11.7927273841252,11.7988542719726,..,..
Afghanistan,AFG,Aquaculture production (metric tons),ER.FSH.AQUA.MT,300,300,300,300,300,450,450,450,450,450,450,1050,1050,1650,2250,2850,3480,4110,4760,5450,6150,7000,7950,..,..
Afghanistan,AFG,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0625880343135185,0.0568266177530693,0.0531974990082466,0.040652730150598,0.0370549371204185,0.0374878650392429,0.0486708995010525,0.0570080382600792,0.0456996082249427,0.0639269698296666,0.0733929460601948,0.0870831291861248,0.158356377673251,0.211306250868557,0.297065211570221,0.407073503097594,0.335351023308404,0.263715760645502,0.234036914423758,0.232175631246749,0.208857195602366,0.20332756862023,0.200151071015376,..,..
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,1180,1100,1050,820,770,810,1100,1350,1130,1640,1940,2360,4390,6000,8670,12260,10450,8510,7810,7990,7390,7380,7440,..,..
Afghanistan,AFG,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,344.4,344.4,344.4,344.4,344.4,344.4,..
Afghanistan,AFG,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,511.1,511.1,452.8,452.8,452.8,452.8,..
Afghanistan,AFG,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,850,850,750,750,750,750,..
Afghanistan,AFG,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,900,900,900,900,900,900,..
Afghanistan,AFG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,0.14087316,1.24027777,1.12990189,1.27081895,1.30457151,1.76791167,2.33226275,2.26027417,2.46306276,2.85096025,2.23348212,2.77086258,2.92699552,3.04678655,3.05628777,3.34825993,2.57800722,..,..
Afghanistan,AFG,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,61.69,..,..,..,46.16,..,47.63,..,..,42.01,..,..,36.71
Afghanistan,AFG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,20.5781737687622,24.2432588226125,50.7192978736512,44.3178392396772,50.8630045999057,59.4847758807514,42.3292514484608,42.0936844468805,44.5892994893339,37.0225695736427,43.9227656125389,39.2201099807684,..,..,..
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,4.0194777158615,2.63650176396731,1.9473438616857,2.17042851112236,2.97505722281038,3.90280496415438,4.4967187466326,4.66834379545461,4.32155951673842,3.68269988149014,2.9905238360968,2.49383039084495,2.26827304079294,2.39697830237036,2.74661463795293,3.14310555651301,3.40760003260595,3.49459192739625,3.35560233082199,3.07705362914441,2.77803478841236,2.54783303994568,2.38430907940751,2.31307334941778,2.30381209309418
Afghanistan,AFG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Armed forces personnel, total",MS.MIL.TOTL.P1,429000,429000,400000,400000,400000,..,120000,130000,27000,27000,51000,51000,94000,255745,306800,340350,338150,330650,308800,319400,323000,323000,272900,..,..
Albania,ALB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,39.8,42.7,45.23,47.62,50.53,53.25,55.57,58.14,60.75,63.24,65.23,67.81,69.96,71.78,73.98,75.37,77.42,..,..,..,..
Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9,100,99.95,99.98,99.89,99.89,100,100,..
Albania,ALB,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.2773722627737,41.4233576642336,41.5693430656934,41.7883211678832,41.7518248175182,41.5693430656934,41.6058394160584,40.9124087591241,40.9489051094891,39.3065693430657,40.8759124087591,40.8394160583942,43.1021897810219,43.8430656934307,43.8430656934307,43.8321167883212,43.8430656934307,43.3321167883212,42.857299270073,42.8576642335766,43.1277372262774,42.6708394160584,42.8496715328467,..,..
Albania,ALB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,8313,7910,8150,8200,8087,7647,7515,5917,7574,8122,7902,7317,7438,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.02621667857028,14.0589877145583,8.75611417892556,4.62356212153568,5.97069179420483,5.54071927011849,6.51612659083846,5.14302578576075,4.49098420021078,13.9442720151077,13.1193608374019,3.38437805399352,7.65085334613011,2.98753973681666,2.42005364535174,2.6023371778703,2.48583886417554,2.33627032822828,1.27265899092888,2.30590230606327,2.40499817264758,0.489922363695877,0.325400218339366,..,..
Albania,ALB,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.929734713489252,1.18579333687133,1.46322169561609,3.76410178868195,0.937486657190377,0.864589989964957,0.965784257373348,1.00018061900665,1.07102138500031,1.10897634080539,1.19021920569347,0.933264645352556,0.839775846546814,0.997295222042288,1.00334646260867,0.952701238203416,0.908226294706098,0.966432041050393,0.644994494519533,0.862938541611329,0.980008799038133,0.904116519123117,0.682219683175245,..,..
Albania,ALB,Arable land (% of land area),AG.LND.ARBL.ZS,21.0583941605839,21.0948905109489,21.0583941605839,21.0583941605839,21.0948905109489,21.0948905109489,21.0948905109489,21.0948905109489,21.0948905109489,19.6350364963504,21.3138686131387,21.0948905109489,22.2627737226277,22.2262773722628,22.8467153284672,22.7007299270073,22.5948905109489,22.521897810219,22.4671532846715,22.4489051094891,22.6386861313869,22.1496350364964,22.311897810219,..,..
Albania,ALB,Aquaculture production (metric tons),ER.FSH.AQUA.MT,323,97,124,310,307,286,860,1473,1569,1473,2057,2092,2000,2317,2520,2345,3450,3700,4000,3495,4750,4430,6258,..,..
Albania,ALB,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,3.20645999908447,4.61665010452271,6.13449001312256,..,8.30128955841064,9.0765495300293,..,..,..,11.1017303466797,12.94225025177,12.3639898300171,10.9724397659302,7.7792501449585,4.58102989196777,2.40795993804932,2.20127010345459,2.34457993507385,2.22159004211426,2.55779004096985,2.10688996315002,3.84192991256714
Albania,ALB,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,..,..,..,..,43.13078,..,..,..,..,6.7,..,..,..,..,5.1,..,..,..,..,..,..,..,..,..,..
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.621836956875134,0.470097808931287,0.575350084544499,0.955359308384195,1.026213108529,1.0522280929869,1.22910118288698,1.35214448140818,1.41727335767255,1.35149180454706,1.35336220283257,1.42086728796502,1.41484755272088,1.47565225025013,1.57225093811545,1.73482330790188,1.57909199452076,1.65452427763954,1.80678854066866,1.75998705871449,1.71412617289866,1.94887203810602,1.93973156347946,..,..
Albania,ALB,CO2 emissions (kt),EN.ATM.CO2E.KT,1970,1480,1800,2970,3170,3220,3750,4110,4290,4070,4050,4220,4170,4320,4580,5040,4580,4790,5220,5070,4930,5600,5560,..,..
Albania,ALB,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,..
Albania,ALB,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.7,29.7,54.7,54.7,54.7,54.7,..
Albania,ALB,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.3,52.3,77.3,77.3,77.3,77.3,..
Albania,ALB,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,..
Albania,ALB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,30.83031464,34.5555954,36.07753754,47.62977219,65.20411682,69.52596283,74.33125305,85.71827698,97.43617249,94.71818542,96.2378006,104.12452698,103.79718018,113.41701508,118.4573822,107.59864044,115.21235657,120.75823975,148.43656921,..,..
Albania,ALB,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,50.3,..,..,40.95,46.25,47.47,47.43,51.86,49.37,44.1,43.78,45.96,48.48,50.15,52,53.39,..
Albania,ALB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,21.0781948738771,25.5827017063406,30.0332705025337,..,..,..,24.831867131436,22.9013925627137,22.7939358918943,..,..,..,..,..,..,23.011105560955,23.0075910689151,24.1607792110922,24.3826719044142,24.446183930057,23.9567274814736,23.8675875554251,23.2812516936405,23.3251456481538,..
Albania,ALB,Population growth (annual %),SP.POP.GROW,-0.62151139901728,-0.625430096900055,-0.629334392525913,-0.63335227398725,-0.637356833943492,-0.93847042771206,-0.299876697084691,-0.374149169291299,-0.417931377925999,-0.511790116421897,-0.630911244851673,-0.75571875541991,-0.767342959142321,-0.673894046451936,-0.49646196338738,-0.269017331764615,-0.165151040121679,-0.183211384606402,-0.207046999760594,-0.291205786840436,-0.159880412127734,-0.0919722937442495,-0.246732042281782,-0.426007367032238,-0.577942252408581
Albania,ALB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,37.4810503903393,53.1077864994122,55.5656446651293,..,..,..,..,..,..,..,..,..,..,..,..,69.637669633181,63.6691535959585,70.5807880900052,73.3202469198429,79.8644448747259,80.7355753879892,..,..,..,..
Albania,ALB,"Armed forces personnel, total",MS.MIL.TOTL.P1,67500,67500,67500,67500,67500,40500,27000,22000,21500,22500,11500,14500,14500,14745,14745,14750,14750,8500,8500,8500,8500,9000,9000,..,..
Algeria,DZA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,86.47,87.68,88.87,89.4,90.3,90.97,91.09,91.56,92.06,92.42,92.41,92.49,92.47,92.83,93.1,92.7,92.62,..,..,..,..
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,99.3,98.8175735473633,98.8218383789063,98.8479919433594,98.7646604654583,98.9772567749023,99.0740356445313,99.1868896484375,99.4028701782227,99.6151351928711,99.6419219970703,99.5,..
Algeria,DZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,16.6416149537733,16.6642874537103,16.7213885646628,16.6815017592181,16.8032614811021,16.8402092587772,16.7335645368512,16.7548514951254,17.27518536868,17.3028962019364,17.2903003686381,17.3201105074441,17.344042590711,17.3738527295171,17.3713335628574,17.3772116183966,17.381490003107,17.3955322579291,17.3952656461243,17.4059228102468,17.3655321884285,17.3550108093197,17.3649641165853,..,..
Algeria,DZA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,92023,92426,92800,94259,95717,97176,97700,97800,97809,100128,102363,103558,104529,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.0673807947009175,0.04975725881556,0.109522444736395,0.0384648670169188,0.0499261603667345,0.0549607964080259,0.0156416683607166,0.0240274547910331,0.0100632071635807,0.00435579870837805,0.00696488634103269,0.00557015120337309,0.00663088108941869,0.0074138556295462,0.0157855973982223,0.0245372132112298,0.00990288155292749,0.0120859865000256,0.0184018499930646,0.0281167336450923,0.0350675627398776,0.0505565048977699,..,..,..
Algeria,DZA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.9801487252378,3.1237174789398,2.62514323027548,2.58909496364685,2.59421841771072,2.35763739336712,2.1157711116951,2.41231392628736,1.90994915664901,1.69791790390094,2.08084649353864,2.27938884645382,1.62339908320457,1.4783554809062,1.6267658544,1.53868640293931,1.50198334186373,1.46147353231363,1.58252473651871,1.45755908710716,1.4219076556346,1.06417940600689,..,..,..
Algeria,DZA,Arable land (% of land area),AG.LND.ARBL.ZS,3.15777540789507,3.21193749107795,3.21655596328734,3.22159429660668,3.21697582439729,3.18380679671165,3.16869179675363,3.15051181069302,3.14601929681661,3.15357679679562,3.13636249128788,3.13594263017794,3.14433985237683,3.14601929681661,3.14979804680612,3.14979804680612,3.15168742180087,3.14736285236844,3.13611057462191,3.13304427307587,3.10873432501687,3.13670004421136,3.15106344476582,..,..
Algeria,DZA,Aquaculture production (metric tons),ER.FSH.AQUA.MT,322,322,283,250,351,454,476,417,586,368,288,405,2779.916015625,2163.23193359375,1758.74194335938,2245.77001953125,2644.001953125,2192.88110351563,2410.97290039063,1332.98999023438,1376,1416,5100.1201171875,..,..
Algeria,DZA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,12.0811004638672,12.6360902786255,..,9.94694995880127,9.25226020812988,7.25102996826172,6.09786987304688,5.64177989959717,4.91568994522095,4.60183000564575,4.35602998733521,4.1092700958252,2.73105001449585,1.00285005569458,1.07931995391846,0.91279000043869,0.85004997253418,..,..,0.684119999408722,0.724810004234314,0.514630019664764,0.35249999165535,0.297300010919571,0.177000001072884
Algeria,DZA,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.50865483103489,..,..,..,..,..,..,..
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.43999820271803,2.44864502480922,2.46880459713011,2.53205015797394,2.53171179217169,2.3773101154148,2.52424179354584,2.59854905872488,2.59664758084302,2.68448722945473,2.78677745883172,2.9420221444239,2.9941892170951,3.19155421416758,3.14474752533191,3.22245952272794,3.38755462612394,3.40612323474996,3.56620883406526,3.6742329469226,3.53501992705652,3.50574766242013,3.59165741835207,..,..
Algeria,DZA,CO2 emissions (kt),EN.ATM.CO2E.KT,71410,72830,74540,77540,78590,74770,80410,83840,84890,88990,93750,100520,103990,112770,113140,118140,126640,129910,138810,145970,143350,145100,151670,..,..
Algeria,DZA,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,374.4,374.4,374.4,374.4,374.4,374.4,..
Algeria,DZA,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,592.9,592.9,592.9,592.9,592.9,592.9,..
Algeria,DZA,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,408.8,408.8,408.8,408.8,408.8,408.8,..
Algeria,DZA,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,399.8,399.8,399.8,399.8,399.8,399.8,..
Algeria,DZA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,44.31665421,50.92126465,50.0327301,58.09075928,66.00665283,69.78553009,79.90582275,105.35519409,148.94773865,147.56520081,159.31524658,202.96612549,244.723526,235.83940125,258.97390747,205.42626953,176.50289917,170.19950867,168.44966125,..,..
Algeria,DZA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,20.2,..,..,..,..,..,..,..,37.22,37.55,36.15,..,..,36.43,37.03,37.6,36.91,..,..,..
Algeria,DZA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Population growth (annual %),SP.POP.GROW,1.75319953305166,1.61525249134855,1.50086915745135,1.41627891955546,1.35841747006607,1.30982968660351,1.27507186121623,1.27591769425927,1.31780940348245,1.38991904537154,1.4711499117686,1.55137942695249,1.6361694381198,1.7221075716178,1.80500474736452,1.88330858570333,1.95146367479529,2.00270360530766,2.03358715504452,2.0453720881528,2.05135237337878,2.04490931275225,2.00739866314238,1.93398334424168,1.83653350440444
Algeria,DZA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Armed forces personnel, total",MS.MIL.TOTL.P1,164900,270200,268200,303200,305200,305200,317900,308700,318000,319000,334000,334000,334000,334200,317200,317200,317200,317200,317200,317200,317200,317000,317000,..,..
American Samoa,ASM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Agricultural land (% of land area),AG.LND.AGRI.ZS,20,20,23.5,23.95,24,22.5,22.5,25.2,25,25,25,24,24,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,..,..
American Samoa,ASM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,11,11,11,11,17,..,30,36,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Arable land (% of land area),AG.LND.ARBL.ZS,10,10,12,12.5,12.5,12.5,12.5,16.7,16.5,16.5,16.5,15,14.8,15,15,15,15,15,15,15,15,15,15,..,..
American Samoa,ASM,Aquaculture production (metric tons),ER.FSH.AQUA.MT,5,5,5,5,5,10,10,10,10,10,18,18,18,18,18,20,20,20,20,20,20,20,20,..,..
American Samoa,ASM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,49.25,..,..,..,..,53.95,..,..,..,..,47.79,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,1.95783354561423,1.86050178114684,1.71088575435628,1.53497259945752,1.33550063100072,1.16928218510048,0.988330193693618,0.705059763849568,0.317170237105849,-0.213014060636625,-0.755064008986847,-1.26325354522789,-1.5139641994462,-1.4277823241607,-1.04826295347074,-0.588347444156001,-0.154365337947318,0.0861867792564065,0.132725922558567,0.026882443238318,-0.120130903326101,-0.219117153655893,-0.280883888014678,-0.269018785914943,-0.208127919920259
American Samoa,ASM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Armed forces personnel, total",MS.MIL.TOTL.P1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Andorra,AND,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.936170212766,48.936170212766,48.936170212766,48.936170212766,48.936170212766,48.4042553191489,48.6170212765957,48.6382978723404,48.531914893617,46.3829787234043,46.3404255319149,44.1914893617021,44.1702127659574,44.1914893617021,42.063829787234,42.063829787234,39.9148936170213,40.0212765957447,40,40.0212765957447,40.0425531914894,40.0425531914894,40.063829787234,..,..
Andorra,AND,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..,..,..,..,..,354,353,358,357,355,353,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.07068998834504,0.717748424679269,0.939972999139147,0.941968950764516,1.33411376013387,0.753187110025656,0.787928811954223,0.685623921695271,0.605767196086693,0.50989174516674,0.481631569100823,0.640998762732815,0.798033946184046,0.89057913604782,1.63638852635354,1.80725747158814,1.72314595035355,1.47190714030124,1.39735712631243,1.5869366399732,1.74174126702704,1.64994523997383,1.52025269175146,..,..
Andorra,AND,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.599455000309038,0.532177466075753,0.522128313399818,0.559174146040121,0.484753534359175,0.459556401781336,0.410149897386853,0.413663990054109,0.400098914863429,..,0.370718662581601,0.396528376597559,0.430968618958924,0.426937344473988,0.382177720311448,0.40477350190441,0.390370679616155,0.406361885088295,0.432995514170865,0.395745616203243,0.399784053983778,0.354954696945608,0.394202734695109,..,..
Andorra,AND,Arable land (% of land area),AG.LND.ARBL.ZS,2.12765957446809,2.12765957446809,2.12765957446809,2.12765957446809,2.12765957446809,1.59574468085106,1.80851063829787,1.82978723404255,1.72340425531915,1.70212765957447,1.65957446808511,1.63829787234043,1.61702127659574,1.63829787234043,1.63829787234043,1.63829787234043,1.61702127659574,1.72340425531915,1.70212765957447,1.72340425531915,1.74468085106383,1.74468085106383,1.76595744680851,..,..
Andorra,AND,Aquaculture production (metric tons),ER.FSH.AQUA.MT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.99159454966363,7.30744115177711,7.63953850951045,7.92319164802386,7.95228628230616,7.72154906153481,7.56624029237094,7.24241596064499,7.34426229508197,7.35378022340277,6.79054262608803,6.53104666070003,6.43930360124016,6.15668770201632,6.1571980012788,5.85088599130725,5.94465405752969,5.94280054475672,5.8071276179415,6.02618183683151,6.08060029756129,6.10413392729587,5.97340536048203,..,..
Andorra,AND,CO2 emissions (kt),EN.ATM.CO2E.KT,450,470,490,510,520,520,530,530,560,580,550,540,540,520,520,490,490,480,460,470,470,470,460,..,..
Andorra,AND,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
